	Locustag	Gene	Description	FeatureType	1276	1968	1970	983
2812	DN756_15530		hypothetical protein	CDS	23.999915634232405	21.948814367906564	24.893144360469773	20.699665350825533
2813	DN756_15535		phage tail assembly protein	CDS	8.04851492706859	8.831702672861466	8.553587656970986	8.325629699863919
2814	DN756_15540		phage tail protein	CDS	3.6952602073524132	3.240493220355243	4.4966692861483635	3.5227261596522066
2815	DN756_15545		hypothetical protein	CDS	23.969187415708035	22.788309125175033	25.5024880669559	27.484364361295764
2816	DN756_15550		hypothetical protein	CDS	6.3935116167832176	5.4273785327141395	5.04779487486232	5.140408204404859
2817	DN756_15555		hypothetical protein	CDS	1.3218663740941234	1.3811934260528365	0.9595829636417563	1.7721549940486334
2818	DN756_15560		major capsid protein	CDS	1.9184124712596702	3.29079107147187	2.8534364231106797	3.008643321816083
2819	DN756_15580		site-specific integrase	CDS	9.189355865583593	6.53353179991619	8.531584249470852	5.732550694582254
2820	DN756_15585		DUF4942 domain-containing protein	CDS	5.88144771590069	5.06014071300775	4.767221425306487	4.749796766664214
2821	DN756_15615		hypothetical protein	CDS	2.8720492728421068	4.164623165747297	2.556538224320803	4.909938310567017
2822	DN756_15620		hypothetical protein	CDS	4.44663199413531	6.783516402067767	3.232543621188343	8.357532720766278
2823	DN756_15625		hypothetical protein	CDS	0.8781821008837624	1.3908859528725965	0.7471132311126804	0.7013602797363099
2824	DN756_15630		hypothetical protein	CDS	0.7546845292489976	1.1086318218957352	0.6750409250113544	1.0194546075555904
2825	DN756_15635		GTP-binding protein HSR1	CDS	1.2168941926745767	0.7529147082161337	0.7846711574369133	0.647399792665293
2826	DN756_15640		hypothetical protein	CDS	25.240611095991337	28.683706372987768	35.08366106522343	26.877093538360466
2827	DN756_15645		inovirus Gp2 family protein	CDS	1.5178059099510521	0.9521378214826427	1.6005917448041131	0.7086847568621063
2828	DN756_15650		AlpA family phage regulatory protein	CDS	1.3437030482571464	1.017442391782361	1.1743162736115134	1.5283119526782631
2829	DN756_15660		toll/interleukin-1 receptor domain-containing protein	CDS	24.4121206363162	28.8241161397587	23.4150950452787	26.4209571502027
2830	DN756_15665		HNH endonuclease	CDS	43.82187993861806	42.856228408126235	45.19213332150326	45.96690170876327
2831	DN756_15670		ATP-dependent endonuclease	CDS	209.06537162830668	193.364104132552	406.42761639278325	235.132319485775
2832	DN756_15675		hypothetical protein	CDS	129.97176478792002	123.93929614076866	141.860469509013	135.47154540765067
2833	DN756_15680		hypothetical protein	CDS	32.91532348272614	29.264871377983468	32.9714450215774	35.88640170465413
2834	DN756_15685		hypothetical protein	CDS	268.982396853706	262.460308933593	244.4358975308247	206.57633332228366
2835	DN756_15690		recombinase	CDS	0.6759170860842251	0.4765722538328239	0.6043784261443593	0.5839738266604984
2836	DN756_15695		DUF4102 domain-containing protein	CDS	38.7285519794255	35.285717526829664	45.79913243953113	33.17469284251837
2837	DN756_15705		bifunctional methylenetetrahydrofolate dehydrogenase/methenyltetrahydrofolate cyclohydrolase	CDS	226.52860387474166	201.560594729376	234.42593476641068	206.17030340926934
2838	DN756_15710	ybcJ	ribosome-associated protein YbcJ	CDS	17.509122627173536	16.36718702602957	18.500362718550765	16.640697630029134
2839	DN756_15715	cysS	cysteine--tRNA ligase	CDS	501.58087947105196	470.7606633873847	502.39813529577265	477.96377831539627
2840	DN756_15720		peptidylprolyl isomerase B	CDS	114.79255760850468	103.89648824736851	112.82807618472499	105.43571121584641
2841	DN756_15725		UDP-2,3-diacylglucosamine hydrolase	CDS	54.73601361642247	40.86934107633264	67.92250008628251	45.787978187116835
2842	DN756_15730		hypothetical protein	CDS	0.5831448159372891	0.5740841070517627	0.6750778255612992	0.4855393401500607
2843	DN756_15735	purE	5-(carboxyamino)imidazole ribonucleotide mutase	CDS	77.5539736241201	94.9452297280622	75.57575508967842	137.853528630984
2844	DN756_15740		5-(carboxyamino)imidazole ribonucleotide synthase	CDS	90.42191241549433	122.61419805213166	89.21011707256919	180.34565419261165
2845	DN756_15745		ABC transporter permease	CDS	34.472442586241065	37.715187503775496	35.44930255786446	38.642658899243294
2846	DN756_15750		ABC transporter ATP-binding protein	CDS	9.723414044584473	11.285880478180166	9.469348308362234	12.279017972978233
2847	DN756_15755		multifunctional acyl-CoA thioesterase I/protease I/lysophospholipase L1	CDS	27.468683585074434	21.1523482815334	26.659622064968232	23.258484505635966
2848	DN756_15760		SDR family oxidoreductase	CDS	80.03834867635364	73.9278448665568	86.42839546469834	82.95226720307613
2849	DN756_15765		co-chaperone YbbN	CDS	89.73131588522851	77.29678067462773	88.06992454348214	92.5338395037162
2850	DN756_15770		SPFH/Band 7/PHB domain protein	CDS	111.1614461494317	101.82155759984835	93.73803824340773	105.35284624474765
2851	DN756_15775		NfeD family protein	CDS	65.23347993283424	46.79727925976937	52.407476152133	60.15888796367733
2852	DN756_15780	cueR	Cu(I)-responsive transcriptional regulator	CDS	81.9878677702656	54.149930469591936	76.87174683024121	62.457099038621635
2853	DN756_15785	copA	copper-exporting P-type ATPase CopA	CDS	616.5232214504983	318.81699715933433	346.24849560852164	352.97163716299497
2854	DN756_15790		conjugal transfer protein TraB	CDS	47.11200011980617	48.49680062612177	44.88648575604676	41.20710084491523
2855	DN756_15795	ybaK	Cys-tRNA(Pro)/Cys-tRNA(Cys) deacylase YbaK	CDS	74.49126712507	45.10163222991084	51.24073057994993	40.975229092171396
2856	DN756_15800		hypothetical protein	CDS	29.896288164256102	22.8354134833664	26.562442122156437	22.7828232104828
2857	DN756_15805		bifunctional metallophosphatase/5'-nucleotidase	CDS	77.11052692404273	49.21330941686966	89.06323846403576	53.391282645490996
2858	DN756_15810		hypothetical protein	CDS	176.25899066863167	120.32228872635666	196.28870039813634	140.320068915484
2859	DN756_15815		MFS transporter	CDS	10.941798057578977	7.184564130547376	8.113366396773761	7.5025169286445665
2860	DN756_15825		MFS transporter	CDS	7.054070736047474	3.8849642711858436	5.039296602127586	5.517209133502306
2861	DN756_15830		Kef family K(+) transporter	CDS	199.10867090774101	139.30398293145402	224.70438767339135	145.6843731610687
2862	DN756_15835		inosine/guanosine kinase	CDS	118.65745099154965	142.82160832139232	141.03579925257932	130.97192109066336
2863	DN756_15840		LPS O-antigen length regulator	CDS	66.69529744291593	66.32621960216373	64.19237997344756	66.56424395874443
2864	DN756_15845		phosphomannomutase	CDS	95.48763795765323	86.53300927903473	92.26677590437997	88.45118326447353
2865	DN756_15850		NAD-dependent epimerase/dehydratase family protein	CDS	73.81999086733514	71.08174793254854	76.76281087476553	70.39487130594553
2866	DN756_15855		glycosyltransferase	CDS	33.770478982595534	29.783162969368266	30.956260017144633	28.509250726999497
2867	DN756_15860		mannose-1-phosphate guanylyltransferase/mannose-6-phosphate isomerase	CDS	63.4986654133838	58.2002324833173	67.82958376480224	56.32850889930649
2868	DN756_15865		GDP-L-fucose synthase	CDS	45.872980690083295	36.42306049155906	46.18837633079524	35.381283871225236
2869	DN756_15870	gmd	GDP-mannose 4,6-dehydratase	CDS	71.11041073179767	69.2486721440161	69.74064796312257	61.77557876115416
2870	DN756_15875		glycosyltransferase family 1 protein	CDS	35.85558541143717	39.54642653073086	39.77784356021227	37.763351077221266
2871	DN756_15880		hypothetical protein	CDS	17.368910302585267	21.539442602738134	20.4721028535302	26.7386866701372
2872	DN756_15885		MATE family efflux transporter	CDS	19.977100826358768	25.671617312032367	20.6268663948474	24.415200013232436
2873	DN756_15890		glycosyltransferase family 2 protein	CDS	23.617990496055032	30.544429865516403	25.415394798343968	32.50210712095037
2874	DN756_15895		NAD-dependent epimerase/dehydratase family protein	CDS	24.180959692986335	34.769017662090064	22.591647866950666	31.685291338161832
2875	DN756_15900	rfbH	lipopolysaccharide biosynthesis protein RfbH	CDS	132.97507932905967	185.14159708606235	134.06675254224368	158.62146906375534
2876	DN756_15905	rfbG	CDP-glucose 4,6-dehydratase	CDS	96.61822994893525	132.89427970451467	93.03226326878541	126.094537035437
2877	DN756_15910	rfbF	glucose-1-phosphate cytidylyltransferase	CDS	44.5822950396445	61.78302565549827	46.069846600724475	63.39126878422274
2878	DN756_15915		CDP-6-deoxy-L-threo-D-glycero-4-hexulose-3-dehydrase reductase	CDS	63.0884400956214	87.21199736677964	70.76571142312876	83.96922170652788
2879	DN756_15920		ferrochelatase	CDS	131.72042369178033	136.56521094766967	160.47119002936768	163.77000775275965
2880	DN756_15925		adenylate kinase	CDS	210.36806886894365	189.51149963981766	245.42136602194236	224.49215673784633
2881	DN756_15930	htpG	molecular chaperone HtpG	CDS	83.11313555081927	74.1340230762131	80.40614334090328	80.46416217958954
2882	DN756_15935	recR	recombination protein RecR	CDS	173.30015928087934	231.464160959912	186.75276397211132	174.65985973205633
2883	DN756_15940		YbaB/EbfC family nucleoid-associated protein	CDS	88.08275745719037	103.64999770328102	86.01271045936807	103.93700082057335
2884	DN756_15945		DNA polymerase III subunit gamma/tau	CDS	755.7470064777523	825.6190090385336	761.018227046774	844.7402912262056
2885	DN756_15950		adenine phosphoribosyltransferase	CDS	97.5135851419763	83.75487602950113	108.73894859325519	94.37032190027747
2886	DN756_15955		DUF454 family protein	CDS	29.8812230233553	24.445192313285702	27.61651176300663	25.090136788392837
2887	DN756_15960		prephenate dehydrogenase	CDS	13.850600292639365	8.647185176176956	11.479920465757132	10.537511201810673
2888	DN756_15965		DUF2496 domain-containing protein	CDS	13.637780603064984	12.325250268760968	11.038028565697166	13.606152199539098
2889	DN756_15970	mscK	mechanosensitive channel MscK	CDS	195.83688272498134	227.02286183459933	186.29790800591732	231.94415094451634
2890	DN756_15975		hypothetical protein	CDS	58.601992871557265	60.64067245530786	65.07402962233233	49.643178337311774
2891	DN756_15980	acrR	DNA-binding transcriptional repressor AcrR	CDS	73.78590402140627	84.09207766555541	66.73781327656694	81.57167284145453
2892	DN756_15985		efflux RND transporter periplasmic adaptor subunit	CDS	422.614710913667	486.3700174461107	444.65183613852105	484.9647873288013
2893	DN756_15990		multidrug efflux RND transporter permease subunit	CDS	1018.9528419536628	1190.19336442438	999.709923493011	1461.9645058795268
2894	DN756_16005		type B 50S ribosomal protein L31	CDS	1.0711081710050403	0.9110050689520373	1.2627158577256887	0.9063711667935594
2895	DN756_16010		50S ribosomal protein L36	CDS	0.4033214795729723	0.21080529291975517	0.280905554505338	0.493744280279891
2896	DN756_16015		hypothetical protein	CDS	12.108392687736135	20.760532531223536	18.117557126304767	14.257839736603067
2897	DN756_16020	tomB	Hha toxicity modulator TomB	CDS	35.576540659644834	40.519495279052535	41.97529059395887	30.711829078812297
2898	DN756_16025		modulating protein YmoA	CDS	23.409863333809966	32.87259932892667	33.658309851833536	27.311926871166733
2899	DN756_16035		MGMT family protein	CDS	12.827832810782567	15.428755945036366	16.989772077762566	11.6235545602851
2900	DN756_16040		hypothetical protein	CDS	1761.5522012154968	1883.0262732791768	2074.5408852032665	1339.6906488247932
2901	DN756_16045		acyl-CoA thioesterase II	CDS	138.75102691140967	143.431512150831	138.02534414800834	158.605212107679
2902	DN756_16050	amtB	ammonium transporter AmtB	CDS	27.323484561240463	30.839419005036465	29.562053440554134	40.974052588158735
2903	DN756_16055		P-II family nitrogen regulator	CDS	7.406489107349153	7.669348460319253	6.495633033079206	12.009700656912136
2904	DN756_16060		SmdB family multidrug efflux ABC transporter permease/ATP-binding protein	CDS	142.59761957574935	174.27745400237302	139.8456498279397	168.08899141927634
2905	DN756_16065		SmdA family multidrug ABC transporter permease/ATP-binding protein	CDS	125.13676484861666	140.52703782648635	149.78569391488034	144.15647373925967
2906	DN756_16070		Lrp/AsnC family transcriptional regulator	CDS	11.405973045185	9.211700475941484	11.408997134261673	10.162429181325678
2907	DN756_16075		PLP-dependent cysteine synthase family protein	CDS	9.822197427543522	9.067083492251546	8.898037554210676	9.654889660317673
2908	DN756_16080	cof	HMP-PP phosphatase	CDS	19.444237566502235	20.518920223339535	18.1132348025275	18.759643251250566
2909	DN756_16085		SgrR family transcriptional regulator	CDS	26.0549326739177	18.447862113470396	21.48228574330783	20.34781155973913
2910	DN756_16090	queC	7-cyano-7-deazaguanine synthase QueC	CDS	67.50298489732133	51.54192689786753	62.840063009236395	90.42600966219914
2911	DN756_16095		acyl-CoA thioesterase	CDS	35.9924720919367	31.602805741048837	31.316510846001435	35.416023100202764
2912	DN756_16100		ComEA family DNA-binding protein	CDS	9.506378790059687	17.57670234941767	7.493996698750997	16.886412381679367
2913	DN756_16105		peptidylprolyl isomerase	CDS	636.9362418181732	683.805707968023	670.4407330685916	730.1412844858645
2914	DN756_16110		DNA-binding protein HU-beta	CDS	109.51939402806367	130.25112974652765	106.19327608726037	142.31510190182732
2915	DN756_16115		endopeptidase La	CDS	454.7006021843233	448.2039803878897	408.8651637116197	500.125841030357
2916	DN756_16120		ATP-dependent Clp protease ATP-binding subunit ClpX	CDS	1179.4858795698235	1054.7409649425065	1244.0593130129466	1107.9850237327933
2917	DN756_16125		ATP-dependent Clp protease proteolytic subunit	CDS	601.77097414773	463.288942089415	545.9603435879974	514.533432606935
2918	DN756_16130		trigger factor	CDS	590.1681691106713	723.7588294143816	612.602094127385	711.2042223285749
2919	DN756_16135		hypothetical protein	CDS	67.82785206638373	80.54958725780527	77.0589982984287	83.94958409602152
2920	DN756_16140	bolA	transcriptional regulator BolA	CDS	45.35958092654047	37.247810816610695	45.146709489351	40.258971575353236
2921	DN756_16145		hypothetical protein	CDS	141.90322163839065	109.30581680689666	137.02412021115933	126.195433482328
2922	DN756_16150	ampG	muropeptide MFS transporter AmpG	CDS	93.5351989980647	71.12396817894454	92.25953177580077	79.96149677940862
2923	DN756_16155		hypothetical protein	CDS	8.21644407970205	7.09401726583024	7.8804947766463505	8.45941076528428
2924	DN756_16160		cytochrome o ubiquinol oxidase subunit II	CDS	1770.6086551104236	1993.880843229407	1725.2474738969966	2001.30375233695
2925	DN756_16165		cytochrome o ubiquinol oxidase subunit I	CDS	2577.5967405503366	2817.527988667147	2446.3366521029434	2743.86858544487
2926	DN756_16170		cytochrome o ubiquinol oxidase subunit III	CDS	544.0421926430927	615.3339826279387	394.181157600988	861.295402790407
2927	DN756_16175		cytochrome o ubiquinol oxidase subunit IV	CDS	158.156454162493	184.26207886854664	126.23351012706966	196.3595235868357
2928	DN756_16180		protoheme IX farnesyltransferase	CDS	632.3083064409669	852.9509389603985	541.817890054596	605.729835599885
2929	DN756_16185		MFS transporter	CDS	140.04151621892368	185.56679320204034	161.08272005843565	176.51096632301565
2930	DN756_16190		YajQ family cyclic di-GMP-binding protein	CDS	45.842722983126464	43.22548895484827	51.95822183550754	49.19166201117423
2931	DN756_16200		2-dehydropantoate 2-reductase	CDS	80.27899741720734	63.08984420867506	82.63373233764433	64.14949452598137
2932	DN756_16205	yajL	protein deglycase YajL	CDS	7.030872283457899	5.37005344718964	9.817422798670366	5.442535753857847
2933	DN756_16210	thiI	tRNA 4-thiouridine(8) synthase ThiI	CDS	61.37139626748823	94.24773583945326	66.24647172637577	109.689532924849
2934	DN756_16215		exodeoxyribonuclease VII small subunit	CDS	28.659810455225102	33.16520571685957	29.725066313034272	31.3091130269119
2935	DN756_16220		(2E,6E)-farnesyl diphosphate synthase	CDS	215.97959270365402	282.89243763774795	235.08296335371065	250.24084137770902
2936	DN756_16225		1-deoxy-D-xylulose-5-phosphate synthase	CDS	533.1957047774721	629.287381897377	370.5956841153047	533.0565168282357
2937	DN756_16230		phosphatidylglycerophosphatase A	CDS	72.89287973347025	94.0790139175778	72.8532520470058	97.4146880383254
2938	DN756_16235		thiamine-phosphate kinase	CDS	282.05956622169805	326.7324313877143	279.9934735120833	356.29168443491767
2939	DN756_16240		N utilization substance protein B	CDS	321.18925919947634	340.59083679568766	314.799920755613	362.470869849433
2940	DN756_16245		6,7-dimethyl-8-ribityllumazine synthase	CDS	394.22082761211897	397.8366242551833	384.97807170383635	419.371589577029
2941	DN756_16250	ribD	bifunctional diaminohydroxyphosphoribosylaminopyrimidine deaminase/5-amino-6-(5-phosphoribosylamino)uracil reductase RibD	CDS	564.2731199209467	514.528494348693	585.0830244974557	533.528324304365
2942	DN756_16255	nrdR	transcriptional regulator NrdR	CDS	152.83606414771234	125.12452845791734	144.04841567023868	132.400284029608
2943	DN756_16260		hypothetical protein	CDS	1.0759265524502446	1.3624595201795835	1.3197968919486074	1.3910300439395844
2944	DN756_16265		hypothetical protein	CDS	0.1069303255295486	0.34359969570220034	0.753903963434719	0.28787393891642465
2945	DN756_16270	secF	protein translocase subunit SecF	CDS	140.104415749574	201.83840991184366	115.97141647057965	172.77672019433533
2946	DN756_16275	secD	protein translocase subunit SecD	CDS	371.702130292282	499.8466909752221	377.009805953824	487.43326596005596
2947	DN756_16280	yajC	preprotein translocase subunit YajC	CDS	85.4729698821558	93.2117905011079	76.88487705098818	96.98700732671252
2948	DN756_16285		tRNA guanosine(34) transglycosylase Tgt	CDS	91.42971407806165	121.58639241689	89.02385768852871	123.01377386665399
2949	DN756_16290	queA	tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase QueA	CDS	108.64534387665678	141.467599586324	118.65389102602315	153.74805770978267
2950	DN756_16295		ACP phosphodiesterase	CDS	61.27375743065934	58.010239803661335	53.630618220285534	58.11339341434234
2951	DN756_16300		peroxiredoxin C	CDS	2995.6703562326165	3266.9980938191534	2395.05894770275	3170.9541802271065
2952	DN756_16310	ggt	gamma-glutamyltransferase	CDS	784.153940072029	236.98189278956565	254.29052912823695	218.97155365469067
2953	DN756_16315		SDR family oxidoreductase	CDS	272.00567774501764	291.387376148208	253.47602938819898	294.24332181962365
2954	DN756_16325		maltodextrin glucosidase	CDS	286.62598448076164	264.13100898333704	161.50088481480634	412.8252761449907
2955	DN756_16330	proY	proline-specific permease ProY	CDS	78.5038568462519	111.06621864294111	98.10253787855707	109.85933855309833
2956	DN756_16335	brnQ	branched-chain amino acid transport system II carrier protein	CDS	73.84917962178457	61.58470870433624	69.54408395534146	68.47399412488849
2957	DN756_16340		phosphate ABC transporter substrate-binding protein	CDS	66.47193244641464	71.35464087257154	66.8700398540705	66.66088319706687
2958	DN756_16345	phoR	two-component system sensor histidine kinase PhoR	CDS	65.5858976873978	55.05926053985467	53.80240799770443	58.106095686697074
2959	DN756_16350	phoB	phosphate regulon transcriptional regulator PhoB	CDS	27.5329627880669	23.5081421661915	21.8668404576554	24.644441858529532
2960	DN756_16355	sbcD	exonuclease subunit SbcD	CDS	36.039803456918634	40.85667983766106	43.81572574020323	46.547622974935734
2961	DN756_16360		exonuclease subunit SbcC	CDS	84.75859059345956	101.14097182257221	88.72948375177056	109.10485809900949
2962	DN756_16365		fructokinase	CDS	170.134649467617	156.466431780975	168.90090508509135	179.34588493680567
2963	DN756_16370	rdgC	recombination-associated protein RdgC	CDS	119.27796594634083	132.9628749678827	126.50225123408335	154.25908280619402
2964	DN756_16375		pyrimidine/purine nucleoside phosphorylase	CDS	43.40603128001936	57.0655120466726	34.96006256307877	50.9534061179524
2965	DN756_16380		shikimate kinase	CDS	21.136170066135968	22.117531568809934	21.62535986314337	23.259370709422665
2966	DN756_16385		methyltransferase	CDS	22.10635330287143	12.9620958286739	22.36567299965617	14.443060211486568
2967	DN756_16395		class I SAM-dependent methyltransferase	CDS	8.955464914589326	7.121971478384786	9.254585307760227	6.27026284631474
2968	DN756_16400		ABC transporter ATP-binding protein	CDS	4.142561492052334	2.4080335075850567	3.795580034683623	2.5132221503193968
2969	DN756_16405		flagellar brake protein	CDS	14.8860115523109	10.3661288672445	15.186983004758966	8.407612288719063
2970	DN756_16410		gamma-glutamyl-phosphate reductase	CDS	280.8492997358347	275.82652312371266	266.10711036572167	291.3136053517997
2971	DN756_16415		glutamate 5-kinase	CDS	203.45866045348933	183.19286126388533	209.92475041994135	214.646652936092
2972	DN756_16420		sigma factor-binding protein Crl	CDS	149.45973387257132	140.94707803393032	136.80543956544935	161.62921482273535
2973	DN756_16425	frsA	esterase FrsA	CDS	536.4965151989244	602.4316433967523	525.7525444373147	623.7278154316031
2974	DN756_16430		xanthine phosphoribosyltransferase	CDS	76.43647718652467	63.323257596439056	78.39797645462995	77.94073928110653
2975	DN756_16440		chitin-binding protein	CDS	35.69609456877507	21.2477300806646	30.594112463986466	22.633205205232798
2976	DN756_16450	pepD	beta-Ala-His dipeptidase	CDS	726.6050429292394	792.9598955930079	699.964786553165	689.6594575320581
2977	DN756_16455		DNA polymerase IV	CDS	18.624501970706365	17.074654437723968	16.293680326050666	14.492696677545966
2978	DN756_16460		glycerophosphodiester phosphodiesterase	CDS	16.713904911230202	10.406788627357056	9.26047815940826	9.084367275198284
2979	DN756_16465	nqrM	(Na+)-NQR maturation NqrM	CDS	11.358528727709801	15.9610032605348	10.471134264777117	17.527790253418466
2980	DN756_16470		FAD:protein FMN transferase	CDS	156.347732203227	207.25712178285502	143.03178987432236	198.10783909136364
2981	DN756_16475	nqrF	NADH:ubiquinone reductase (Na(+)-transporting) subunit F	CDS	387.250152079309	475.052995990017	354.49974490838804	514.889640850606
2982	DN756_16480	nqrE	NADH:ubiquinone reductase (Na(+)-transporting) subunit E	CDS	267.5370213723833	278.7955145521677	210.03901099658069	290.908753564876
2983	DN756_16485		NADH:ubiquinone reductase (Na(+)-transporting) subunit D	CDS	266.127457810112	238.70118144195268	189.6668016058013	263.972328975473
2984	DN756_16490		Na(+)-translocating NADH-quinone reductase subunit C	CDS	562.4954137346564	512.7763348413192	386.18054086262833	559.1124113061177
2985	DN756_16495		NADH:ubiquinone reductase (Na(+)-transporting) subunit B	CDS	914.1669517915203	864.945599554084	768.3491518182853	923.2337275426227
2986	DN756_16500		Na(+)-translocating NADH-quinone reductase subunit A	CDS	1580.8281943996765	1422.303472541603	1412.0012001813866	1574.7297098465433
2987	DN756_16510		transpeptidase	CDS	18.041801021311198	15.913184736391466	15.096442435910632	16.30080368119773
2988	DN756_16515		class II glutamine amidotransferase	CDS	115.53760088678735	99.55703802973507	122.80228091674034	100.3868446411541
2989	DN756_16520		D-sedoheptulose 7-phosphate isomerase	CDS	286.90979247373366	299.18876294060493	276.33865009661133	326.78300067859965
2990	DN756_16525		acyl-CoA dehydrogenase	CDS	287.03231323440235	142.5863584068687	270.7612994481763	162.33322027783333
2991	DN756_16530		transcriptional regulator	CDS	11.090750044125466	15.468998693105702	15.407505674644668	16.52127143228473
2992	DN756_16535		glycosyltransferase	CDS	38.331704831640735	38.01034954020937	45.390089336943134	36.211957956029096
2993	DN756_16540		filamentous hemagglutinin N-terminal domain-containing protein	CDS	37.231817330894394	48.83704661057023	39.095342635422234	40.35656187547253
2994	DN756_16555	tnpA	IS200/IS605 family transposase	CDS	0.5986567404168524	0.837782487503551	0.424494129680008	0.8821726988169161
2995	DN756_16560		methylthioribose kinase	CDS	17.4842544808382	23.880277166218068	15.3267802836911	17.530099324808965
2996	DN756_16565	mtnA	S-methyl-5-thioribose-1-phosphate isomerase	CDS	41.85375927823143	36.82953282859256	38.554508552012265	34.52647242529903
2997	DN756_16570		acireductone dioxygenase	CDS	91.719561791607	155.26009224831	87.04909050517894	115.486344157372
2998	DN756_16575	mtnC	acireductone synthase	CDS	59.09432344893663	75.93138359566375	54.68194542750707	66.40137699103826
2999	DN756_16580		methylthioribulose 1-phosphate dehydratase	CDS	34.51911930319574	38.57915827053264	29.198309048633135	32.06929447854787
3000	DN756_16585		pyridoxal phosphate-dependent aminotransferase	CDS	28.298791177703702	39.04974484308307	28.8676739103938	76.0578322499769
3001	DN756_16590		amidohydrolase	CDS	17.38741488184827	29.883506511564534	17.381223544943065	16.3563990420899
3002	DN756_16595		allantoate amidohydrolase	CDS	91.91987085007396	195.74480888846733	84.82247188881298	164.80696844401734
3003	DN756_16600		alanine--glyoxylate aminotransferase family protein	CDS	85.35693661404167	169.73391423481434	82.09550022156213	148.567440199884
3004	DN756_16605		amino acid ABC transporter ATP-binding protein	CDS	15.0781793897595	29.865020044756335	14.8106216200501	27.471021749593465
3005	DN756_16610		amino acid ABC transporter permease	CDS	3.3072974238585533	2.0623037577951178	3.144323858684977	2.7393890318434564
3006	DN756_16615		amino acid ABC transporter permease	CDS	1.3790949613080234	1.6314184294586633	1.7709394955776496	0.9499647032289467
3007	DN756_16620		amino acid ABC transporter substrate-binding protein	CDS	2.2678166475665478	1.7148065301449933	2.1026129067730435	1.5770889644314634
3008	DN756_16630		MurR/RpiR family transcriptional regulator	CDS	15.0135786405661	15.018023499827367	15.192172217179268	14.836708381954333
3009	DN756_16635	hpxX	oxalurate catabolism protein HpxX	CDS	42.1064719791348	53.090073283604966	38.881566587390964	55.47113057202703
3010	DN756_16640		AtzE family amidohydrolase	CDS	296.249779642346	321.9164629155924	199.618950684951	293.88327456997337
3011	DN756_16645	hpxZ	oxalurate catabolism protein HpxZ	CDS	34.730423369204935	53.73323894978453	31.796833543566333	50.28492480328536
3012	DN756_16650		MFS transporter	CDS	56.2968606086638	61.14423191072094	57.86563486492097	64.50274635443024
3013	DN756_16655		branched-chain amino acid ABC transporter permease	CDS	88.76187360398826	62.0755463672539	88.00318304535794	66.52024555146157
3014	DN756_16660	ygaH	L-valine transporter subunit YgaH	CDS	39.691227719696634	28.091692688346768	32.976013758147595	36.76295922050283
3015	DN756_16665	mprA	transcriptional repressor MprA	CDS	310.285714168165	246.3476286700393	238.184487525886	283.6391781049044
3016	DN756_16675	emrA	multidrug efflux MFS transporter periplasmic adaptor subunit EmrA	CDS	138.79285795105366	141.08747048843836	130.971651946851	490.127952656685
3017	DN756_16680	emrB	multidrug efflux MFS transporter subunit EmrB	CDS	114.57888971246253	94.0357006238363	60.37691343148483	100.4890721031256
3018	DN756_16685		tRNA/rRNA methyltransferase	CDS	144.05264827539065	149.592151630502	151.57529338587267	162.08984705264334
3019	DN756_16690	trxC	thioredoxin TrxC	CDS	54.678723942349166	46.075170794237835	275.2273602515055	50.49457484182153
3020	DN756_16695		DTW domain-containing protein	CDS	33.07270586991434	28.172778072848768	33.4723613194081	33.88139510482883
3021	DN756_16700		bifunctional acyl-CoA synthetase/GNAT family N-acetyltransferase	CDS	421.95564157040434	607.294014961148	353.0246266122393	614.4077048018363
3022	DN756_16705		CDP-diacylglycerol--serine O-phosphatidyltransferase	CDS	426.1775083741357	474.290375451639	415.30969019572166	671.2443938379344
3023	DN756_16710		YfiM family lipoprotein	CDS	9.651421668456615	10.691876851444334	11.545541354403616	10.996288978980553
3024	DN756_16750	clpB	ATP-dependent chaperone ClpB	CDS	278.61467870143935	285.9146127996957	288.04401187334935	260.7503762293523
3025	DN756_16755	pgeF	peptidoglycan editing factor PgeF	CDS	95.59591289695284	100.28305492642316	90.30766465324507	103.05021571975794
3026	DN756_16760	rluD	23S rRNA pseudouridine(1911/1915/1917) synthase RluD	CDS	208.23952341030972	200.83606710075568	196.64942632702204	224.36970520161765
3027	DN756_16765		hypothetical protein	CDS	36.488910386587236	30.363335363802566	28.505690531631032	34.95184027917147
3028	DN756_16770	bamD	outer membrane protein assembly factor BamD	CDS	638.4828993026921	467.83184868698936	565.860945234222	523.6760135463907
3029	DN756_16775	raiA	ribosome-associated translation inhibitor RaiA	CDS	5643.048145576744	4663.2970086694595	5054.563376122053	4347.61812186041
3030	DN756_16780		bifunctional chorismate mutase/prephenate dehydratase	CDS	148.41317303095965	124.92599693990566	147.56318175109232	135.518928185326
3031	DN756_16785		bifunctional chorismate mutase/prephenate dehydrogenase	CDS	147.700049131529	167.288145397148	155.33711147161333	189.59001394426602
3032	DN756_16790		3-deoxy-7-phosphoheptulonate synthase	CDS	183.80306917722302	198.45668240280398	177.037675334322	231.53075621118703
3033	DN756_16795	yehT	two-component system response regulator YehT	CDS	46.278826500649636	58.6179245712994	36.38546256807523	39.47350297286891
3034	DN756_16800		anaerobic C4-dicarboxylate transporter	CDS	126.870023972812	332.6376219349393	171.91926114608	256.69868522750363
