	Locustag	Gene	Description	 	1276_26C	1968_26C	1970_26C	983_26C	  	1276_37C	1968_37C	1970_37C	983_37C
3715	DN756_20485		ketol-acid reductoisomerase		4118.009343893683	4568.238870701764	4353.20875563745	3261.9610664350766		344.8487879774593	642.092436705733	400.08144303797206	464.1419178276533
3716	DN756_20490	ilvY	HTH-type transcriptional activator IlvY		50.534642543013895	50.31021011778154	44.35915443687357	54.04952676571687		54.72992694408907	40.989306212024566	40.25787067695894	43.28837554792107
3717	DN756_20495		hypothetical protein		6.761435259847307	4.95398770262049	5.2709084448194	4.6539555510678		1.73241615509405	2.00899915147146	3.4436773475829803	0.9710786803001192
3718	DN756_20500		DUF3289 family protein		0.7131483174936006	1.017569854947008	0.845015033894818	0.6959017849477783		0.3897676992034107	0.9391366645751488	0.6410456817122977	0.5446622938410741
3719	DN756_20505		DUF943 family protein		0.6192412642400139	0.8322859172940777	0.8279471434240037	0.6554815422400334		0.4116051026255803	0.3724983485336836	0.7076632616260256	0.1873194592958239
3720	DN756_20510	ilvA	threonine ammonia-lyase, biosynthetic		94.0754979400031	120.65246367918536	125.626639856418	86.47477704142874		96.35147006988603	107.244495767551	93.97498201836076	98.52679778870632
3721	DN756_20515		dihydroxy-acid dehydratase		208.536951212148	240.52488534345432	256.5271995660964	209.62297771299063		243.84380841890663	235.4006137993373	249.34903339520864	256.7339325910293
3722	DN756_20520		branched-chain amino acid transaminase		224.65379351202463	252.686802455583	237.99461542755532	238.39294004811333		231.40259220680863	217.65659968811133	248.8295428141197	217.598593212008
3723	DN756_20525		acetolactate synthase 2 small subunit		7.254949051615244	9.025419917518724	7.463571030662908	7.766004605742217		5.786420941949893	6.281422636928447	5.592902490442973	6.172313479093311
3724	DN756_20530		acetolactate synthase 2 catalytic subunit		45.41920195312508	47.87028116049444	42.13795937119567	45.591098352398525		43.851994514281536	44.13101025845884	44.12005171936073	42.71694595031713
3725	DN756_20535		ilv operon leader peptide		1.4553716387895763	0.7988256237911244	1.1969099643286742	1.4203388222665367		0.775168063574217	0.5367944506534289	0.4662076766073423	0.4104648760078697
3726	DN756_20545		ATP-dependent protease		8.047189371246183	8.407716521354196	9.828716379913509	8.062004491082336		5.27842582842867	10.989860449926269	6.601619571461977	6.973821413169783
3727	DN756_20550		DUF413 domain-containing protein		222.56470337976305	247.152962628084	235.66501690019837	226.76878280099436		140.93473171086865	144.481901201132	160.94406539515333	145.420145688009
3728	DN756_20555		transcriptional regulator		30.0743288012326	31.732542064825207	27.5130934649117	33.094818379352496		23.730337756490695	19.1402123897912	20.642049379393267	18.506082626572567
3729	DN756_20560	yjfF	sugar ABC transporter permease YjfF		38.04724096892493	41.547137645047165	33.8110911102861	42.2587264009206		36.810875358847	40.65616687263014	35.6153445570563	36.67150541193124
3730	DN756_20565		ABC transporter permease		17.839877285645464	18.8973291399717	20.09822961904277	20.537463283941637		15.084214230560434	19.080393129392203	13.898917778668766	16.998588609956837
3731	DN756_20570		sugar ABC transporter ATP-binding protein		35.7709348888615	36.82771531232496	37.95238645114986	36.7575656483754		30.25141073997697	33.14049162295553	31.419872011361765	33.2008947785507
3732	DN756_20575		ABC transporter substrate-binding protein		36.36943108911057	35.19471594422603	35.48570274709263	43.396958752197264		25.80883889461423	35.725349397149735	25.080490809072938	31.948000356873298
3733	DN756_20620		glutamate racemase		190.4987094818463	191.876188260142	180.07015817340766	205.41011360597432		166.26595406074134	188.52392763281296	146.47619456922766	194.17781077023
3734	DN756_20625	btuB	TonB-dependent vitamin B12 receptor BtuB		68.20741509294812	65.95284754589613	71.09668103037923	61.823664102211296		64.12489158751856	88.02197356381203	68.53900673818767	80.07721583320627
3735	DN756_20630	trmA	tRNA (uridine(54)-C5)-methyltransferase TrmA		64.6691145731344	74.62541273033766	77.63877915318363	66.95388462160813		58.54136147559263	62.07042811973543	70.797553790637	74.3198918109782
3736	DN756_20635		YijD family membrane protein		294.27179352888965	287.5607546666293	254.09678017785032	346.1808340119983		178.518698574278	185.79654456355	177.68757172207268	211.007420786368
3737	DN756_20640	fabR	HTH-type transcriptional repressor FabR		181.19506447180532	175.33596551924902	174.05087123120265	200.004787612928		156.31399139484867	151.50922761703498	149.8958767305753	148.63616815588767
3738	DN756_20645		Si-specific NAD(P)(+) transhydrogenase		356.4634346529663	262.6279076201604	283.8448002413797	340.6161622584437		358.435473470782	285.25036408738737	384.5693072334523	297.96071309904033
3739	DN756_20650	oxyR	DNA-binding transcriptional regulator OxyR		236.69330064524695	232.898049815798	207.80610175973231	250.0971056851813		153.2802105189433	127.682188090262	154.0121325031433	111.3597945191416
3740	DN756_20655		glutathione peroxidase		8.29045270752284	8.406089681254336	7.470262282466869	8.461996475620353		3.9497821995201967	4.033006566685237	3.346329474217003	4.859379364107929
3741	DN756_20660		dihydrolipoyl dehydrogenase		30.12030642760517	34.8100931165771	32.140981717892295	29.487055336531867		15.714206998289468	16.268134792862735	18.96540700071673	14.9982842750263
3742	DN756_20665		energy transducer TonB		5.208658631969739	3.79083640053661	5.345664595467038	5.40237495524945		4.861549839226989	4.00718318049804	3.872624831044457	3.2197659053735204
3743	DN756_20670		HlyD family type I secretion periplasmic adaptor subunit		3.592483225224207	4.382117178421087	4.249677894130483	3.2415126125557503		3.892109016505	3.30863342832462	4.695626673994333	3.6966572035003855
3744	DN756_20675		type I secretion system permease/ATPase		8.724244398512313	9.362094250537446	9.92350989989263	8.887070643428125		9.364958644704457	7.915963731036253	10.634716292721947	7.043676125381228
3745	DN756_20680		heme acquisition hemophore HasA		9.646502758464408	8.88999269961252	8.336618827318174	8.858854567464936		7.815380020969523	6.983327644914856	6.735671600945833	7.898332850400844
3746	DN756_20685		TonB-dependent hemoglobin/transferrin/lactoferrin family receptor		5.123247281858837	6.126951402612143	5.19143862277513	4.892904917590427		5.642293787659914	3.4801427302908263	5.310660929803194	4.139552237095247
3747	DN756_20690		argininosuccinate lyase		242.01333545308896	308.87103276040995	302.1457467463667	255.92226314946137		137.4759955874843	144.35944103099166	149.066709312292	154.86302654404764
3748	DN756_20695	argB	acetylglutamate kinase		117.25303116817234	146.39609385711864	141.63785921486135	121.038144326077		72.20921929545052	68.66122893750692	80.75052066442316	85.82972504473862
3749	DN756_20700		N-acetyl-gamma-glutamyl-phosphate reductase		95.9327102889809	106.87413017623533	103.85945335914508	98.80313391053016		75.38929490524363	64.33675497097437	78.96062346025263	82.50901502161837
3750	DN756_20705		acetylornithine deacetylase		270.001660308039	278.31212630070496	253.52909338983832	270.22128329358696		235.423443374062	187.92976370045463	230.16245601288367	222.545243718972
3751	DN756_20710		phosphoenolpyruvate carboxylase		1092.5367576248666	1265.7160373465997	1292.6759985797833	1072.4254161159731		910.7237993149002	979.4818322019204	895.9683937111454	1043.014119849518
3752	DN756_20715		hypothetical protein		0.3699449776249026	0.9536581828572216	0.8489228281853579	0.5772205678220567		0.676972407709878	0.9891941144375272	0.7429945110595231	0.9827481871353352
3753	DN756_20720		transposase		0.713981360619397	1.2553417122596249	0.8786366725695766	1.126225059680926		1.7464202528170656	3.0889656839791564	1.5005718591692532	1.5421224613214566
3754	DN756_20725		methylenetetrahydrofolate reductase		11.440876636367037	14.642423398495769	14.0560072816106	11.667247533216765		16.7791278293523	21.52631300532613	13.742892032317036	17.542074399785268
3755	DN756_20730		bifunctional aspartate kinase/homoserine dehydrogenase II		165.77294935564498	173.919563052433	188.91169616432967	168.62741103822535		142.23467452069534	173.47492591318965	136.270829513657	178.08259290614637
3756	DN756_20735		cystathionine gamma-synthase		43.87362235392771	45.4145445936776	45.31935044188614	42.81922213281863		39.0975368675733	46.99888690399943	36.25293357625437	46.38595538705059
3757	DN756_20740		met repressor		64.67802723549498	57.11432024008421	50.619119487459535	57.36141759426454		64.97925222510393	61.06316214639981	59.93093755956156	63.565133015627765
3758	DN756_20745		hypothetical protein		1.4015703069851109	1.5932398597471331	1.4297477514903167	0.9975922548800776		1.295661635839349	2.14622555224637	1.78092137664661	1.95210221804032
3759	DN756_20750		50S ribosomal protein L31		349.832077170428	281.25694447318773	295.181129822347	330.55763882872435		144.23892782458634	188.281975796633	137.493474623646	220.20259109965767
3760	DN756_20755		primosomal protein N'		84.8565435212777	86.67057218581444	91.5203275435349	81.95977517232613		103.9894882809635	128.28854035616902	102.00251014163938	130.003737822988
3761	DN756_20765	cytR	DNA-binding transcriptional regulator CytR		220.77474915695265	208.81116202318236	201.104788269108	252.69059190558696		103.16499553720412	97.2705302043538	103.55846263051778	97.19532622765183
3762	DN756_20770	ftsN	cell division protein FtsN		121.630162840371	113.286711261331	113.75934422414132	118.60938243402		115.257049037498	92.62374363213148	119.42850519989234	100.0685669758372
3763	DN756_20775		HslU--HslV peptidase proteolytic subunit		120.013058539219	119.05186053452267	121.287520485602	142.72791324618268		44.0235572263229	47.1193063228102	45.033002118561136	49.60941313326197
3764	DN756_20780	hslU	HslU--HslV peptidase ATPase subunit		530.9472773209717	519.7701559034737	530.041622978828	620.9540775469286		164.55718908840967	187.44813390045	161.10222023518267	173.72376481240804
3765	DN756_20785		1,4-dihydroxy-2-naphthoate polyprenyltransferase		139.36235674776867	141.6871169636943	133.349910379898	138.716253830147		165.80357972581135	116.76380834351134	139.758231664296	127.30851148166032
3766	DN756_20790	rraA	ribonuclease E activity regulator RraA		342.97685542590006	389.89941815896265	356.2062652224793	366.25888051064		373.81539529613593	499.287525479977	467.686506778162	378.0352626960583
3767	DN756_20795		DUF4232 domain-containing protein		4.842229287019326	5.2766879277051	6.5739742497480265	4.812737834493474		9.892711426455811	2.912265136902523	2.929442946515437	4.508427044723397
3768	DN756_20805		hypothetical protein		29.123942328239604	23.167936335940468	23.071135042413403	28.7535871020867		5.34378335177644	4.626652338165473	5.469060955245463	6.163285361270197
3769	DN756_20810		HlyD family secretion protein		3.375508874290947	4.120523679588277	2.9543583503713564	2.69414233287519		1.5090705110266986	1.36624037040579	1.0600850852047066	1.18259660757259
3770	DN756_20815		peptidase domain-containing ABC transporter		11.432649634019354	14.734262888351068	12.868196539155631	12.474954971706866		10.20579214694562	10.91280258243592	11.09595147906978	9.267805815375889
3771	DN756_20820		hypothetical protein		1.9972004575142168	2.394845118748327	1.8325072519732837	2.21223450732319		3.681553198582404	1.9075827284937927	1.5905360626352631	2.34531876818013
3772	DN756_20825		cell division protein ZapB		83.29757958134893	78.8939549368463	66.72163009525637	83.76259677789193		28.01850696782603	25.85128888779967	28.777684697434463	25.94784172770497
3773	DN756_20830		hypothetical protein		5.509225953801466	6.183284511603207	4.8429153834774725	5.374600356953067		2.998254582670773	3.222712337128953	4.191607448352063	3.416972936798673
3774	DN756_20835		hypothetical protein		0.8134375445881674	0.738126835695592	1.08211069715407	0.1388440585724684		0.0	0.0559068805498643	0.104657742166052	0.1428664685542216
3775	DN756_20840		aquaporin family protein		1004.8561770429264	2034.36309654913	2464.16360138184	154.80063633241167		35.026359101080864	60.68176639220363	25.039100004817232	63.56249728007587
3776	DN756_20845	glpK	glycerol kinase		2781.286419015721	4779.355205522564	5155.481073609207	552.5634491928434		215.49751525812167	281.6156102396863	180.38509778162063	337.9393681753897
3777	DN756_20850	glpX	class II fructose-bisphosphatase		207.7086088498353	209.30135146322968	223.32022547892768	210.484587606168		153.6643077789273	174.820619583879	160.98552439439	155.98090803022032
3778	DN756_20855		ferredoxin--NADP(+) reductase		163.08806832695367	154.031666127819	155.147243236771	179.24745066536966		149.3118128629237	166.514366406859	142.53713450865936	154.93802271418133
3779	DN756_20860		DUF805 domain-containing protein		17.811474279553867	17.0611611781229	16.187848067956832	18.782256216395467		15.805007493444668	19.901098772692134	20.3935863398918	17.874829163421534
3780	DN756_20865		DUF1454 family protein		64.67383793883847	55.37167757044197	49.53449987068814	73.76935145687983		33.488966028477634	27.718435864974733	27.705875818976967	32.423657865676695
3781	DN756_20870		triose-phosphate isomerase		1901.09582769189	2140.1210649374966	2002.5008517937836	2143.2377595567964		1235.6690827601833	1484.25599674225	1176.38160711459	1214.1957827705
3782	DN756_20875		LysR family transcriptional regulator		190.58028419892895	195.61682295683067	169.58315081374533	205.17887652178769		183.73406653884203	193.05804994009463	155.64475241960466	183.1993203394493
3783	DN756_20880		PIG-L family deacetylase		7.687603113557237	6.334189552874213	7.369816775661239	8.448639098751123		5.815937693411617	6.194362557647227	5.206522324115177	6.130106533648781
3784	DN756_20885	ligK	4-carboxy-4-hydroxy-2-oxoadipate aldolase/oxaloacetate decarboxylase		12.761966799658866	11.693894194764368	12.6408419144163	15.2455544856556		11.908238316187932	11.242385852677566	11.178340299968363	14.1849635595796
3785	DN756_20890		anion permease		20.19297788692673	21.876742971074133	18.963344779648665	24.810691673006037		17.879003886994333	19.386826115948967	14.953801760396566	20.146708341280668
3786	DN756_20895		molybdenum ABC transporter substrate-binding protein		17.6062919191398	16.013584502478366	15.529578269539	17.961238680943232		16.2132976658267	13.215692480353134	14.6949068233091	15.385284085176831
3787	DN756_20900		sulfate ABC transporter substrate-binding protein		35.29701928813637	35.81794347513237	34.168494608778964	39.7811379999763		45.52777053851554	51.52596816313434	43.06167164578989	45.13650073703104
3788	DN756_20905		ATP-dependent 6-phosphofructokinase		645.0169650277084	725.3011357644583	678.169652907862	806.586260692508		583.9811129894347	684.5793438913543	590.9228987828157	642.982100473841
3789	DN756_20910		cation-efflux pump FieF		226.29872439194105	188.064250154991	164.39542139755466	255.46057603674063		246.51455370335768	210.405652613231	214.05677152497603	225.85289565463933
3790	DN756_20915		hypothetical protein		2.2297511324361867	1.90170647403846	1.985280766968467	2.9962465390295336		1.84371308619706	1.8832397931872968	1.853512819225973	1.4005165315711816
3791	DN756_20920		Rpn family recombination-promoting nuclease/putative transposase		52.84901730339427	46.195864760429735	43.36985967929133	46.52061478689711		63.58957313948014	31.750143997525495	38.636399489767335	30.408104886584063
3792	DN756_20925		site-specific integrase		6.579053384774646	5.1996081989433405	5.756753826797951	8.920382950438633		4.679615130352223	5.479682718385976	4.942802498967957	6.34888591195359
3793	DN756_20930		periplasmic heavy metal sensor		180.27211259331327	189.740499308649	206.63125225283235	168.18272080606798		13.594884110586364	13.0177552701587	18.02873721630573	11.586785113771398
3794	DN756_20935	cpxR	DNA-binding transcriptional regulator CpxR		462.3723518690204	455.667621205176	415.3740093251443	532.7240643510773		331.6486322370347	363.3802897038453	327.5067874821456	338.44253394584
3795	DN756_20940	cpxA	two-component system sensor histidine kinase CpxA		257.97596311963736	265.701500942913	233.83881047455637	293.27223544136035		270.83753501219667	311.99881521427466	311.46908965065865	258.7713043509803
3796	DN756_20945		bifunctional DNA-binding transcriptional regulator/O6-methylguanine-DNA methyltransferase Ada		99.6040204191077	27.784853812543933	26.624975999885265	29.5872902537992		27.46971590797044	29.23720968566	25.00425820122957	31.86038166367457
3797	DN756_20950	trmL	tRNA (uridine(34)/cytosine(34)/5-carboxymethylaminomethyluridine(34)-2'-O)-methyltransferase TrmL		26.548679956289863	27.1695270259584	28.43651854754093	19.09932919249857		21.383763033607263	29.930505174537306	23.59467570004573	31.251307897335604
3798	DN756_20955		serine O-acetyltransferase		132.66541345018766	125.19391427755332	124.049942172913	130.2968042923023		133.23102225787937	131.43433066699632	122.67368361344434	110.31794255509668
3799	DN756_20960		hypothetical protein		41.979621319362366	42.9412841161347	44.10012281253563	41.99119897700376		39.361107166277634	41.125794479113935	36.834484515324434	32.55175885492486
3800	DN756_20965		glycerol-3-phosphate dehydrogenase (NAD(P)(+))		431.1958786999464	458.764209983827	474.2081224443093	422.3370020817167		354.44352432527535	465.30889863277326	365.3354670721397	344.4569843983317
3801	DN756_20970		protein-export protein SecB		544.6153542180164	566.5740192893027	560.8602232406829	551.293915033656		315.72558176919364	370.7057477215103	343.1286932084493	339.55432671557804
3802	DN756_20975		glutaredoxin 3		285.6449199006097	278.7625663211937	280.8067292642557	257.3403540156814		212.0420154076997	248.435804393712	219.21199674080765	229.67716307463837
3803	DN756_20980		rhodanese-like domain-containing protein		158.072473747579	124.85679047412002	138.02675494993164	135.99081536979534		120.72947925640268	127.658310511872	116.94691957880468	137.43161764860102
3804	DN756_20985		2,3-bisphosphoglycerate-independent phosphoglycerate mutase		503.2429258560917	685.9270059919277	685.2067940790357	537.7702511301927		445.3436390839713	587.7515542412413	411.0069685864293	498.873013404188
3805	DN756_20990	envC	murein hydrolase activator EnvC		226.14260721063533	273.16061994421466	287.2466079244164	219.64906671472		209.496089960763	263.877202693532	261.6694201394964	182.84912435012063
3806	DN756_20995		divergent polysaccharide deacetylase family protein		191.265698156882	195.989583606997	202.18262825088632	176.97318365738		158.70044047178467	183.13414271339968	183.63896625459333	144.28750638255167
3807	DN756_21000		L-threonine 3-dehydrogenase		775.6358330569916	780.6514935208653	726.1844252089094	847.9551187956071		568.2266969301253	772.383060515111	497.8060492323307	742.6810744557173
3808	DN756_21005		glycine C-acetyltransferase		1240.9029470757298	1196.54709967167	1121.3226812465134	1349.91613242225		875.3422757911522	1141.3418445614998	753.6343501806565	1086.7179066334006
3809	DN756_21010		ADP-L-glycero-D-mannoheptose-6-epimerase		1279.5464280644069	1360.1232887633998	1309.4678751275069	1392.7897614320766		1007.230440402726	1172.44753120148	957.2584708842504	1091.0056008063466
3810	DN756_21015	rfaF	ADP-heptose--LPS heptosyltransferase RfaF		551.9283531994862	604.782001834611	565.6334750771024	578.7194203169023		510.57797623352735	559.6501897495676	548.0676289514544	505.7871676792786
3811	DN756_21020	rfaC	lipopolysaccharide heptosyltransferase RfaC		212.079609352148	235.96586198480037	240.04312609745065	222.50179042845036		227.57303242036969	262.02450361942164	280.2132752177083	249.47647921479032
3812	DN756_21025		3-deoxy-D-manno-octulosonic acid transferase		203.51776873839867	211.50720681324236	196.059278962868	208.09586428878663		334.8612267334424	314.1070690711717	308.626024590508	297.57983451252267
3813	DN756_21030		glycosyltransferase family 2 protein		173.361354567303	177.87535109363898	188.69580612895365	179.5841325486857		251.311883351195	283.72932500987866	257.4044425068383	255.57919961317864
3814	DN756_21035		phosphopantetheine adenylyltransferase		65.87028516818548	67.7525885795861	66.52641792666334	63.11707040343939		89.39470288106367	109.90840838914131	90.45556618991915	90.9909263549647
3815	DN756_21040		formamidopyrimidine-DNA glycosylase		52.72210333782414	67.04116426313247	71.34798835443513	51.110709879686034		47.74066846797927	52.820322429581296	49.25102942764483	60.40385975088204
3816	DN756_21045	rpmG	50S ribosomal protein L33		71.0200434298499	63.6471910669894	60.08042354860253	55.728891439120936		56.59090438810316	81.86811589367746	41.90432568077457	75.60037463716246
3817	DN756_21050		50S ribosomal protein L28		597.9798216585326	566.8250449960686	577.6618389948937	612.7214402493746		372.6840933699393	551.022431820732	373.6792991149957	539.0585527859499
3818	DN756_21060		JAB domain-containing protein		434.874095960524	402.239830463328	364.7826000230264	531.7321510518146		170.36640430967802	331.3674289964586	168.95794115788533	311.646149038467
3819	DN756_21065	coaBC	bifunctional phosphopantothenoylcysteine decarboxylase/phosphopantothenate--cysteine ligase CoaBC		378.78883162831966	402.0765353897037	357.57671346621737	412.388887838329		356.15664872311	471.5144602899716	361.5331144811284	439.6809087854533
3820	DN756_21070		dUTP diphosphatase		125.874338460344	135.49329411127732	144.51672551108666	122.55400961918934		109.96446722894284	154.660218017226	118.35042219681232	141.31453625167867
3821	DN756_21075	slmA	nucleoid occlusion factor SlmA		85.87356370898719	98.56363152464984	107.898568528556	82.5162829918894		89.28317202312347	167.59164486090663	101.5000161060201	146.65549378837667
3822	DN756_21080		orotate phosphoribosyltransferase		77.38307564967447	83.50268044711277	85.0796255426049	74.12483177679326		53.12510951456864	67.96547609466263	59.9483875012882	67.9396338011566
3823	DN756_21085		ribonuclease PH		174.71447249908033	201.7254800054427	205.4748131563023	165.54955903574367		134.0395541058027	161.90827710064198	152.86892619216067	173.02013179002302
3824	DN756_21090		YicC family protein		268.73401969285067	285.81179879256433	290.98869116983565	289.970877134946		142.7705771620533	166.70611589998367	146.63747181446195	178.75030462940367
3825	DN756_21095		site-specific integrase		241.9834129528973	227.14885313506505	213.10901150084436	238.34376900430263		573.798633852713	423.31283658134834	491.5221500731416	483.00285868068
3826	DN756_21100		hypothetical protein		87.44561643707753	73.09968914320046	71.32600833822163	81.7985206155835		156.864958447849	117.33344984840768	145.72559460855032	142.14400708298933
3827	DN756_21105		AlpA family phage regulatory protein		6.59314757412956	7.573778453332344	6.11511760160812	5.92271458542015		12.601636297227897	11.728363606350667	14.296059795171963	11.252238888296803
3828	DN756_21110		hypothetical protein		6.126715891166177	5.42871062840801	5.32066442247945	5.364758840132763		8.20093288448163	6.86726004117084	8.406888944066992	7.714837024912497
3829	DN756_21115		hypothetical protein		10.630972912739932	12.672547212354734	13.3218947010436	7.744384888803583		10.089675375879125	13.721946064406607	11.369362662025331	12.737858776241533
3830	DN756_21120		host cell division inhibitor Icd-like protein		12.0498843409594	14.178645267623532	13.1220793384902	11.8889054517153		11.038791614228534	13.1938280997403	10.165428169017517	15.467318218560033
3831	DN756_21125		hypothetical protein		1.036923456120462	0.9172142850660672	0.574472772864337	0.7096928839635227		0.506335516882518	0.9535552541776648	0.4630165278604241	0.5826712704609139
3832	DN756_21130		hypothetical protein		0.7037343306014073	0.8581219389676601	1.6415515069227633	0.6825872131017784		0.8911316062402723	0.7421610593977136	0.7883814426618683	0.2939168685404557
3833	DN756_21135		hypothetical protein		19.279757841070037	18.225327413072232	15.901393875368695	18.027929366548367		32.8469229315807	22.03977824466689	24.8033371214814	21.047515956956463
3834	DN756_21140		AAA family ATPase		243.672644570346	246.74894013175165	208.7913578706153	264.392374459081		196.594459745622	204.861546981454	207.21840672472769	207.420141921438
3835	DN756_21145		trimeric intracellular cation channel family protein		56.93390785854937	51.10930238901377	55.389712095995726	49.65001852800543		64.7360876793246	57.60466272952346	65.84066388300234	69.1518415805891
3836	DN756_21150		DNA ligase B		11.573254983475069	12.975321606506368	11.1240359236726	13.7493295692995		10.501730066599013	11.441732685476632	10.5195575330089	9.974265535638716
3837	DN756_21155		guanylate kinase		393.702160531267	366.349765747056	342.71509683506065	408.833964127784		435.2228685285443	432.1115661304323	414.6480720689544	456.9559043938991
3838	DN756_21160		DNA-directed RNA polymerase subunit omega		243.0461954562197	270.2890672823174	260.73332041963164	231.581951076998		241.44032665501035	245.26960940259332	264.5866125699443	250.41652195332236
3839	DN756_21165		bifunctional GTP diphosphokinase/guanosine-3',5'-bis(diphosphate) 3'-diphosphatase		704.9855920099184	712.1239837019835	738.3241123022434	646.3021139389547		833.04072498274	958.1333023629428	918.985088506775	921.742475825424
3840	DN756_21170	trmH	tRNA (guanosine(18)-2'-O)-methyltransferase TrmH		120.319999773884	121.83143538395866	131.87133756384267	108.683340124854		131.115025014265	160.14818494956867	110.85185553411073	131.31183034260368
3841	DN756_21175	recG	ATP-dependent DNA helicase RecG		247.236980108869	260.9379209675247	282.1269493774523	241.27239357916065		214.05076223810133	308.223738754213	214.73221582725765	253.34444873909635
3842	DN756_21180		gluconate 5-dehydrogenase		1.6049789257675735	1.4670229575646865	1.97089062051912	1.311486891556935		2.5779155396391302	3.0579976784067835	1.820297545033372	2.5322371429782264
3843	DN756_21185	gltS	sodium/glutamate symporter		363.9786583017014	348.4863865397747	347.07780571738834	355.0000022952313		202.96097391554235	311.95540996512767	234.840486992912	305.0489129012787
3844	DN756_21190		uracil-xanthine permease		112.1293057674997	147.47038048422834	237.922954864836	99.70194156236182		76.99364666886707	132.90973933684594	94.1155134540091	231.33351508435533
3845	DN756_21195		AsmA family protein		77.48295165257433	80.71047917688247	77.19079754158936	82.58030363410454		90.5668791176317	79.0433144574631	97.04222325515497	95.75614178980652
3846	DN756_21200		GNAT family N-acetyltransferase		103.87427642124533	109.653975837636	94.90597510247336	113.79930315929766		76.94501986375447	77.4632099199537	80.88848190171713	80.70914157468751
3847	DN756_21205	dtd	D-tyrosyl-tRNA(Tyr) deacylase		53.3379094920972	50.62179255002783	45.25619952761934	58.95288753959694		33.224358414584266	36.9504744172027	36.20420068378757	37.61203138570693
3848	DN756_21210		virulence factor BrkB family protein		163.81139593875002	147.012482757406	130.48134582462436	188.699774109411		78.33347312217467	101.37604681838933	82.79774443017054	95.78412370611164
3849	DN756_21215		glucose-1-phosphatase		246.1731400263777	227.0586891621493	209.0670063540693	285.567984140074		60.5647144909534	63.9856542761666	69.70521489977453	71.22505070913417
3850	DN756_21220	typA	translational GTPase TypA		2347.489634795687	2560.47042600191	2889.578599618473	2133.6614088573565		2587.833163912383	3152.930199637433	2749.9951087215964	3032.709026334316
3851	DN756_21225		glutamate--ammonia ligase		846.5979845744877	1095.2452939106247	1357.1226877442766	728.9840844580731		970.2823548949088	953.2521391794544	971.8370049491004	1433.59849583676
3852	DN756_21230		AAA family ATPase		1.0343572744059435	0.671818155924078	0.6416577032460097	1.244335189822657		1.3539455446789	1.1354618942659334	1.324287146280022	0.539520835918896
3853	DN756_21235		nitrogen regulation protein NR(II)		124.90282604120034	131.4849100390097	124.74308562116232	125.63386348441202		102.08235792161292	102.97694843627586	92.576618593787	123.28095021610568
3854	DN756_21240		nitrogen regulation protein NR(I)		227.24176822699533	253.347328324742	245.698088079517	266.77554754106666		141.66856089909834	178.578666174639	152.689566940693	165.91873634964466
3855	DN756_21245	hemN	oxygen-independent coproporphyrinogen III oxidase		181.384598246531	197.053920882727	188.446956779882	202.2843838224624		198.18875851324103	226.5060418769083	202.716019727403	233.84440497338
3856	DN756_21250		high mobility group protein Z		4.644450321659553	10.500546104427592	8.435622856870813	4.374164450095097		3.235612233790744	6.8924859431278165	7.34027395916867	3.3056504220447067
3857	DN756_21255	yihI	Der GTPase-activating protein YihI		32.00097405424153	32.20056841065993	32.62434635764037	31.45639417577337		21.58360230976587	19.834794554020203	25.492178762076364	23.78343089496213
3858	DN756_21260		hypothetical protein		22.70623739112567	15.6982777854623	14.303723951851866	25.17711571185887		10.203695863835245	8.92922233617082	3.8155806973714834	18.84797812422053
3859	DN756_21265		YihA family ribosome biogenesis GTP-binding protein		288.09198026180167	335.6080980595457	303.9100434218147	286.377925511313		180.420891878138	213.7954072398687	188.09432697488367	204.02076297680532
3860	DN756_21270	polA	DNA polymerase I		884.0928956996886	963.264142077864	986.4339283921277	951.0332942829928		554.129111478803	708.571279045736	610.4770110023429	693.582589035399
3861	DN756_21275		protein disulfide oxidoreductase DsbA		295.581676581929	287.4821626296477	301.04533942766767	290.68233309640306		152.134802143854	169.666466481673	178.61530388090867	157.578371828821
3862	DN756_21280		serine/threonine protein kinase		321.311983279846	289.941276713488	283.28322863782734	328.9647616735194		182.74269639619865	168.462309659535	209.96799383803068	168.71725037693432
3863	DN756_21285		DUF1040 family protein		59.9329103476728	54.66274167913133	51.40970602232233	57.62914920138834		32.66771688437307	26.1117166815189	37.2546016211017	26.818045092328333
3864	DN756_21290	mobA	molybdenum cofactor guanylyltransferase MobA		56.750007472269765	56.3360520045612	50.920599426643896	57.23459872404057		32.1141074430723	34.902923673994465	28.4442990646875	33.032137682887935
3865	DN756_21295		molybdopterin-guanine dinucleotide biosynthesis protein B		48.79055859071093	47.645265993227135	44.8886055451668	50.13443367637736		26.4356736067959	26.54125308859763	27.968077287600167	23.962961766541003
3866	DN756_21300		IS256 family transposase		2.13192986750855	0.8579179698895304	1.85569390501334	1.3668559182889908		1.6461218630310237	1.7141553823787337	0.9962871197596396	1.400974901379666
3867	DN756_21305		hypothetical protein		2.4407600768146165	1.9221112624862733	2.926505392458773	2.3943029361944568		2.4002028465261165	3.724866803615113	2.7975115734113967	3.10449944540787
3868	DN756_21335		FadR family transcriptional regulator		67.31436633291916	65.90656742362407	62.98497855478976	78.45199961108052		80.48605209317027	77.40517925084727	75.18997499682753	74.84469874731286
